"STATISTIC","Statistic","TLIST(A1)","Year","C03514V04244","Electoral Division","UNIT","VALUE"
"IIA01","Household median gross income","2016","2016","18323","323 Killeagh, Co. Cork","Euro","50732"
"IIA01","Household median gross income","2016","2016","18324","324 Kilmacdonogh, Co. Cork","Euro","44079"
"IIA01","Household median gross income","2016","2016","18325","325 Youghal Rural (Part Rural), Co. Cork","Euro","50794"
"IIA01","Household median gross income","2016","2016","19001","001 Killarney Urban, Co. Kerry","Euro","37423"
"IIA01","Household median gross income","2016","2016","19002","002 Listowel Urban, Co. Kerry","Euro","29999"
"IIA01","Household median gross income","2016","2016","19003","003 Tralee Urban, Co. Kerry","Euro","23021"
"IIA01","Household median gross income","2016","2016","19004","004 Na Beathacha, Co. Kerry","Euro","32598"
"IIA01","Household median gross income","2016","2016","19005","005 Baile an Sceilg, Co. Kerry","Euro","31130"
"IIA01","Household median gross income","2016","2016","19006","006 An Baile Breac, Co. Kerry","Euro","34915"
"IIA01","Household median gross income","2016","2016","19007","007 Caher, Co. Kerry","Euro","27889"
"IIA01","Household median gross income","2016","2016","19008","008 Cathair Dónall, Co. Kerry","Euro","25215"
"IIA01","Household median gross income","2016","2016","19009020","999 Ceannúigh / Máistir Gaoithe","Euro","35088"
"IIA01","Household median gross income","2016","2016","19010","010 Castlequin, Co. Kerry","Euro","41353"
"IIA01","Household median gross income","2016","2016","19012","012 Curraghbeg, Co. Kerry","Euro","39777"
"IIA01","Household median gross income","2016","2016","19013","013 Doire Fhíonáin, Co. Kerry","Euro","31036"
"IIA01","Household median gross income","2016","2016","19014011","999 Doire Ianna / Cloon","Euro","29102"
"IIA01","Household median gross income","2016","2016","19015","015 An tImleach, Co. Kerry","Euro","30651"
"IIA01","Household median gross income","2016","2016","19016","016 Glanbehy, Co. Kerry","Euro","33502"
"IIA01","Household median gross income","2016","2016","19017","017 Killinane, Co. Kerry","Euro","27206"
"IIA01","Household median gross income","2016","2016","19018","018 Lickeen, Co. Kerry","Euro","40126"
"IIA01","Household median gross income","2016","2016","19019","019 Loch Luíoch, Co. Kerry","Euro","28799"
"IIA01","Household median gross income","2016","2016","19021","021 Maum, Co. Kerry","Euro","38646"
"IIA01","Household median gross income","2016","2016","19022","022 Portmagee, Co. Kerry","Euro","30247"
"IIA01","Household median gross income","2016","2016","19023","023 Toghroinn Fhíonáin, Co. Kerry","Euro","32283"
"IIA01","Household median gross income","2016","2016","19024","024 Teeranearagh, Co. Kerry","Euro","30985"
"IIA01","Household median gross income","2016","2016","19025","025 Valencia, Co. Kerry","Euro","32312"
"IIA01","Household median gross income","2016","2016","19026","026 Ballinvoher, Co. Kerry","Euro","32099"
"IIA01","Household median gross income","2016","2016","19027","027 An Baile Dubh, Co. Kerry","Euro","31367"
"IIA01","Household median gross income","2016","2016","19028","028 Ballynacourty, Co. Kerry","Euro","37712"
"IIA01","Household median gross income","2016","2016","19029","029 Cé Bhréanainn, Co. Kerry","Euro","39816"
"IIA01","Household median gross income","2016","2016","19030","030 Castlegregory, Co. Kerry","Euro","33947"
"IIA01","Household median gross income","2016","2016","19031","031 An Clochán, Co. Kerry","Euro","36826"
"IIA01","Household median gross income","2016","2016","19032","032 Deelis, Co. Kerry","Euro","32152"
"IIA01","Household median gross income","2016","2016","19033","033 An Daingean, Co. Kerry","Euro","31142"
"IIA01","Household median gross income","2016","2016","19034","034 Dún Chaoin, Co. Kerry","Euro","34598"
"IIA01","Household median gross income","2016","2016","19035","035 Dún Urlann, Co. Kerry","Euro","35303"
"IIA01","Household median gross income","2016","2016","19036","036 Na Gleannta, Co. Kerry","Euro","39695"
"IIA01","Household median gross income","2016","2016","19037","037 Inch, Co. Kerry","Euro","30559"
"IIA01","Household median gross income","2016","2016","19038","038 Cill Maoilchéadair, Co. Kerry","Euro","29721"
"IIA01","Household median gross income","2016","2016","19039","039 Cill Chuáin, Co. Kerry","Euro","30853"
"IIA01","Household median gross income","2016","2016","19040","040 Cinn Aird, Co. Kerry","Euro","37180"
"IIA01","Household median gross income","2016","2016","19041","041 Lack, Co. Kerry","Euro","37514"
"IIA01","Household median gross income","2016","2016","19042","042 Márthain, Co. Kerry","Euro","27810"
"IIA01","Household median gross income","2016","2016","19043","043 An Mhin Aird, Co. Kerry","Euro","35593"
"IIA01","Household median gross income","2016","2016","19044","044 An Sráidbhaile, Co. Kerry","Euro","38029"
"IIA01","Household median gross income","2016","2016","19045","045 Ceann Trá, Co. Kerry","Euro","30605"
"IIA01","Household median gross income","2016","2016","19046","046 Ardea, Co. Kerry","Euro","27895"
"IIA01","Household median gross income","2016","2016","19047","047 Banawn, Co. Kerry","Euro","34812"
"IIA01","Household median gross income","2016","2016","19048","048 Cappagh, Co. Kerry","Euro","35795"
"IIA01","Household median gross income","2016","2016","19049","049 Castlecove, Co. Kerry","Euro","23584"
"IIA01","Household median gross income","2016","2016","19050","050 Dawros, Co. Kerry","Euro","34383"
"IIA01","Household median gross income","2016","2016","19051","051 Dromore, Co. Kerry","Euro","32335"
"IIA01","Household median gross income","2016","2016","19052","052 Glanlee, Co. Kerry","Euro","39877"
"IIA01","Household median gross income","2016","2016","19053","053 Glanlough, Co. Kerry","Euro","35588"
"IIA01","Household median gross income","2016","2016","19054","054 Glanmore, Co. Kerry","Euro","26491"
"IIA01","Household median gross income","2016","2016","19055","055 Greenane, Co. Kerry","Euro","32288"
"IIA01","Household median gross income","2016","2016","19056","056 Kenmare, Co. Kerry","Euro","33756"
"IIA01","Household median gross income","2016","2016","19057","057 Kilgarvan, Co. Kerry","Euro","34125"
"IIA01","Household median gross income","2016","2016","19058","058 Loughbrin, Co. Kerry","Euro","29225"
"IIA01","Household median gross income","2016","2016","19059","059 Reen, Co. Kerry","Euro","38145"
"IIA01","Household median gross income","2016","2016","19060","060 Sneem, Co. Kerry","Euro","27322"
"IIA01","Household median gross income","2016","2016","19061","061 Tahilla, Co. Kerry","Euro","18896"
"IIA01","Household median gross income","2016","2016","19062","062 Aghadoe, Co. Kerry","Euro","48911"
"IIA01","Household median gross income","2016","2016","19063","063 Aglish, Co. Kerry","Euro","47838"
"IIA01","Household median gross income","2016","2016","19064","064 Ballyhar, Co. Kerry","Euro","46183"
"IIA01","Household median gross income","2016","2016","19065","065 Brewsterfield, Co. Kerry","Euro","56367"
"IIA01","Household median gross income","2016","2016","19066","066 Caragh, Co. Kerry","Euro","38004"
"IIA01","Household median gross income","2016","2016","19067","067 Churchtown, Co. Kerry","Euro","44914"
"IIA01","Household median gross income","2016","2016","19068","068 Clydagh, Co. Kerry","Euro","35492"
"IIA01","Household median gross income","2016","2016","19069","069 Coolies, Co. Kerry","Euro","52827"
"IIA01","Household median gross income","2016","2016","19070","070 Coom, Co. Kerry","Euro","45579"
"IIA01","Household median gross income","2016","2016","19071","071 Curraghmore, Co. Kerry","Euro","35333"
"IIA01","Household median gross income","2016","2016","19072","072 Currans, Co. Kerry","Euro","46510"
"IIA01","Household median gross income","2016","2016","19073","073 Doocarrig, Co. Kerry","Euro","52479"
"IIA01","Household median gross income","2016","2016","19074","074 Dromin, Co. Kerry","Euro","45762"
"IIA01","Household median gross income","2016","2016","19075","075 Dunloe, Co. Kerry","Euro","44951"
"IIA01","Household median gross income","2016","2016","19076","076 Flesk, Co. Kerry","Euro","56763"
"IIA01","Household median gross income","2016","2016","19077","077 Headfort, Co. Kerry","Euro","47462"
"IIA01","Household median gross income","2016","2016","19078","078 Kilbonane, Co. Kerry","Euro","50207"
"IIA01","Household median gross income","2016","2016","19079","079 Kilcummin, Co. Kerry","Euro","53509"
"IIA01","Household median gross income","2016","2016","19080","080 Kilfelim, Co. Kerry","Euro","52552"
"IIA01","Household median gross income","2016","2016","19081","081 Kilgobnet, Co. Kerry","Euro","43577"
"IIA01","Household median gross income","2016","2016","19082","082 Killarney Rural (Part Urban), Co. Kerry","Euro","45616"
"IIA01","Household median gross income","2016","2016","19083","083 Killeentierna, Co. Kerry","Euro","47789"
"IIA01","Household median gross income","2016","2016","19084","084 Killorglin, Co. Kerry","Euro","35888"
"IIA01","Household median gross income","2016","2016","19085","085 Kilnanare, Co. Kerry","Euro","39724"
"IIA01","Household median gross income","2016","2016","19086","086 Knocknahoe, Co. Kerry","Euro","47670"
"IIA01","Household median gross income","2016","2016","19087","087 Lahard, Co. Kerry","Euro","54864"
"IIA01","Household median gross income","2016","2016","19088","088 Milltown, Co. Kerry","Euro","43408"
"IIA01","Household median gross income","2016","2016","19089","089 Molahiffe, Co. Kerry","Euro","42099"
"IIA01","Household median gross income","2016","2016","19090","090 Muckross (Part Urban), Co. Kerry","Euro","54737"
"IIA01","Household median gross income","2016","2016","19091","091 Rathmore, Co. Kerry","Euro","48551"
"IIA01","Household median gross income","2016","2016","19092","092 Rockfield, Co. Kerry","Euro","48926"
"IIA01","Household median gross income","2016","2016","19093","093 Ardagh, Co. Kerry","Euro","31063"
"IIA01","Household median gross income","2016","2016","19094","094 Astee, Co. Kerry","Euro","41151"
"IIA01","Household median gross income","2016","2016","19095","095 Ballincloher, Co. Kerry","Euro","43650"
"IIA01","Household median gross income","2016","2016","19096","096 Ballyconry, Co. Kerry","Euro","38937"
"IIA01","Household median gross income","2016","2016","19097","097 Ballyduff, Co. Kerry","Euro","30337"
"IIA01","Household median gross income","2016","2016","19098","098 Ballyegan, Co. Kerry","Euro","34962"
"IIA01","Household median gross income","2016","2016","19099","099 Ballyhorgan, Co. Kerry","Euro","43168"
"IIA01","Household median gross income","2016","2016","19100","100 Beal, Co. Kerry","Euro","52876"
"IIA01","Household median gross income","2016","2016","19101","101 Carrig, Co. Kerry","Euro","30978"
"IIA01","Household median gross income","2016","2016","19102","102 Causeway, Co. Kerry","Euro","34662"
"IIA01","Household median gross income","2016","2016","19103","103 Cloontubbrid, Co. Kerry","Euro","34614"
"IIA01","Household median gross income","2016","2016","19104","104 Drommartin, Co. Kerry","Euro","40343"
"IIA01","Household median gross income","2016","2016","19105","105 Duagh, Co. Kerry","Euro","39183"
"IIA01","Household median gross income","2016","2016","19106","106 Ennismore, Co. Kerry","Euro","32337"
"IIA01","Household median gross income","2016","2016","19107","107 Gullane, Co. Kerry","Euro","30120"
"IIA01","Household median gross income","2016","2016","19108","108 Gunsborough, Co. Kerry","Euro","38773"
"IIA01","Household median gross income","2016","2016","19109","109 Kilfeighny, Co. Kerry","Euro","35779"
"IIA01","Household median gross income","2016","2016","19110","110 Killehenny, Co. Kerry","Euro","28429"
"IIA01","Household median gross income","2016","2016","19111","111 Killury, Co. Kerry","Euro","34435"
"IIA01","Household median gross income","2016","2016","19112","112 Kilmeany, Co. Kerry","Euro","39998"
"IIA01","Household median gross income","2016","2016","19113","113 Kilshenane, Co. Kerry","Euro","30199"
"IIA01","Household median gross income","2016","2016","19114","114 Kiltomy, Co. Kerry","Euro","34196"
"IIA01","Household median gross income","2016","2016","19115","115 Leitrim, Co. Kerry","Euro","45683"
"IIA01","Household median gross income","2016","2016","19116","116 Lislaughtin, Co. Kerry","Euro","33266"
"IIA01","Household median gross income","2016","2016","19117","117 Lisselton, Co. Kerry","Euro","38359"
"IIA01","Household median gross income","2016","2016","19118","118 Listowel Rural, Co. Kerry","Euro","41352"
"IIA01","Household median gross income","2016","2016","19119","119 Lixnaw, Co. Kerry","Euro","32513"
"IIA01","Household median gross income","2016","2016","19120","120 Moynsha, Co. Kerry","Euro","40653"
"IIA01","Household median gross income","2016","2016","19121","121 Newtownsandes, Co. Kerry","Euro","36082"
"IIA01","Household median gross income","2016","2016","19122","122 Rathea, Co. Kerry","Euro","36495"
"IIA01","Household median gross income","2016","2016","19123","123 Shronowen, Co. Kerry","Euro","34415"
"IIA01","Household median gross income","2016","2016","19124","124 Tarbert, Co. Kerry","Euro","35574"
"IIA01","Household median gross income","2016","2016","19125","125 Tarmon, Co. Kerry","Euro","39550"
"IIA01","Household median gross income","2016","2016","19126","126 Trienearagh, Co. Kerry","Euro","37588"
"IIA01","Household median gross income","2016","2016","19127","127 Urlee, Co. Kerry","Euro","33031"
"IIA01","Household median gross income","2016","2016","19128","128 Abbeydorney, Co. Kerry","Euro","40208"
